game_id,date,start_time,away_team,away_team_short,home_team,home_team_short,away_score,home_score,venue,game_type,status,sportsbook,odds_type,opening_home_odds,opening_away_odds,current_home_odds,current_away_odds
831480,2026-03-06,2026-03-07T00:10:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,2,Roger Dean Chevrolet Stadium,S,Final,betway,moneyline,118,-144,106,-130
831480,2026-03-06,2026-03-07T00:10:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,2,Roger Dean Chevrolet Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,105,-125
831480,2026-03-06,2026-03-07T00:10:00+00:00,New York Mets,NYM,Miami Marlins,MIA,0,2,Roger Dean Chevrolet Stadium,S,Final,stake,moneyline,-101,-137,-101,-137
831519,2026-03-06,2026-03-06T18:05:00+00:00,St. Louis Cardinals,STL,Baltimore Orioles,BAL,10,2,Ed Smith Stadium,S,Final,bet365,moneyline,-165,140,-150,125
831519,2026-03-06,2026-03-06T18:05:00+00:00,St. Louis Cardinals,STL,Baltimore Orioles,BAL,10,2,Ed Smith Stadium,S,Final,betway,moneyline,-152,124,-168,136
831519,2026-03-06,2026-03-06T18:05:00+00:00,St. Louis Cardinals,STL,Baltimore Orioles,BAL,10,2,Ed Smith Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-150,130
831521,2026-03-06,2026-03-06T23:05:00+00:00,Atlanta Braves,ATL,Minnesota Twins,MIN,4,1,Lee Health Sports Complex,S,Final,bet365,moneyline,-120,100,-125,105
831521,2026-03-06,2026-03-06T23:05:00+00:00,Atlanta Braves,ATL,Minnesota Twins,MIN,4,1,Lee Health Sports Complex,S,Final,betway,moneyline,-105,-115,-134,110
831521,2026-03-06,2026-03-06T23:05:00+00:00,Atlanta Braves,ATL,Minnesota Twins,MIN,4,1,Lee Health Sports Complex,S,Final,sportsinteraction,moneyline,-10000,-10000,-135,115
831521,2026-03-06,2026-03-06T23:05:00+00:00,Atlanta Braves,ATL,Minnesota Twins,MIN,4,1,Lee Health Sports Complex,S,Final,stake,moneyline,-143,103,-143,103
831524,2026-03-06,2026-03-06T18:05:00+00:00,Washington Nationals,WAS,Houston Astros,HOU,1,7,CACTI Park of the Palm Beaches,S,Final,bet365,moneyline,-140,120,-105,-115
831524,2026-03-06,2026-03-06T18:05:00+00:00,Washington Nationals,WAS,Houston Astros,HOU,1,7,CACTI Park of the Palm Beaches,S,Final,betway,moneyline,-140,114,-118,-104
831524,2026-03-06,2026-03-06T18:05:00+00:00,Washington Nationals,WAS,Houston Astros,HOU,1,7,CACTI Park of the Palm Beaches,S,Final,sportsinteraction,moneyline,-10000,-10000,-105,-115
831624,2026-03-06,2026-03-06T23:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,3,George M. Steinbrenner Field,S,Final,bet365,moneyline,-155,130,-165,140
831624,2026-03-06,2026-03-06T23:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,3,George M. Steinbrenner Field,S,Final,betway,moneyline,-152,124,-162,132
831624,2026-03-06,2026-03-06T23:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,3,George M. Steinbrenner Field,S,Final,sportsinteraction,moneyline,-10000,-10000,-160,140
831624,2026-03-06,2026-03-06T23:35:00+00:00,Tampa Bay Rays,TB,New York Yankees,NYY,0,3,George M. Steinbrenner Field,S,Final,stake,moneyline,-167,121,-167,121
831631,2026-03-06,2026-03-06T18:05:00+00:00,Boston Red Sox,BOS,Detroit Tigers,DET,3,11,Publix Field at Joker Marchant Stadium,S,Final,bet365,moneyline,-150,125,-170,145
831631,2026-03-06,2026-03-06T18:05:00+00:00,Boston Red Sox,BOS,Detroit Tigers,DET,3,11,Publix Field at Joker Marchant Stadium,S,Final,betway,moneyline,-144,118,-184,148
831631,2026-03-06,2026-03-06T18:05:00+00:00,Boston Red Sox,BOS,Detroit Tigers,DET,3,11,Publix Field at Joker Marchant Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-165,145
831737,2026-03-06,2026-03-06T20:05:00+00:00,Seattle Mariners,SEA,Texas Rangers,TEX,5,1,Surprise Stadium,S,Final,bet365,moneyline,-115,-105,-130,110
831737,2026-03-06,2026-03-06T20:05:00+00:00,Seattle Mariners,SEA,Texas Rangers,TEX,5,1,Surprise Stadium,S,Final,betway,moneyline,-128,104,-134,110
831737,2026-03-06,2026-03-06T20:05:00+00:00,Seattle Mariners,SEA,Texas Rangers,TEX,5,1,Surprise Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-125,105
831826,2026-03-06,2026-03-06T20:05:00+00:00,Los Angeles Angels,LAA,Cleveland Guardians,CLE,3,5,Goodyear Ballpark,S,Final,bet365,moneyline,-140,120,-160,135
831826,2026-03-06,2026-03-06T20:05:00+00:00,Los Angeles Angels,LAA,Cleveland Guardians,CLE,3,5,Goodyear Ballpark,S,Final,betway,moneyline,-144,118,-164,134
831826,2026-03-06,2026-03-06T20:05:00+00:00,Los Angeles Angels,LAA,Cleveland Guardians,CLE,3,5,Goodyear Ballpark,S,Final,sportsinteraction,moneyline,-10000,-10000,-150,130
831842,2026-03-06,2026-03-07T01:05:00+00:00,Kansas City Royals,KC,Los Angeles Dodgers,LAD,0,6,Camelback Ranch,S,Final,bet365,moneyline,-160,135,-165,140
831842,2026-03-06,2026-03-07T01:05:00+00:00,Kansas City Royals,KC,Los Angeles Dodgers,LAD,0,6,Camelback Ranch,S,Final,betway,moneyline,-168,136,-172,140
831842,2026-03-06,2026-03-07T01:05:00+00:00,Kansas City Royals,KC,Los Angeles Dodgers,LAD,0,6,Camelback Ranch,S,Final,sportsinteraction,moneyline,-10000,-10000,-165,140
831842,2026-03-06,2026-03-07T01:05:00+00:00,Kansas City Royals,KC,Los Angeles Dodgers,LAD,0,6,Camelback Ranch,S,Final,stake,moneyline,-182,130,-182,130
831871,2026-03-06,2026-03-06T20:05:00+00:00,Colorado Rockies,COL,Athletics Athletics,ATH,11,6,Hohokam Stadium,S,Final,bet365,moneyline,-150,125,-140,120
831871,2026-03-06,2026-03-06T20:05:00+00:00,Colorado Rockies,COL,Athletics Athletics,ATH,11,6,Hohokam Stadium,S,Final,betway,moneyline,-152,124,-144,118
831871,2026-03-06,2026-03-06T20:05:00+00:00,Colorado Rockies,COL,Athletics Athletics,ATH,11,6,Hohokam Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-135,115
831889,2026-03-06,2026-03-06T20:05:00+00:00,Cincinnati Reds,CIN,San Francisco Giants,SF,3,6,Scottsdale Stadium,S,Final,bet365,moneyline,-115,-105,-130,110
831889,2026-03-06,2026-03-06T20:05:00+00:00,Cincinnati Reds,CIN,San Francisco Giants,SF,3,6,Scottsdale Stadium,S,Final,betway,moneyline,-128,104,-128,104
831889,2026-03-06,2026-03-06T20:05:00+00:00,Cincinnati Reds,CIN,San Francisco Giants,SF,3,6,Scottsdale Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-130,115
831921,2026-03-06,2026-03-07T01:10:00+00:00,Chicago Cubs,CHC,San Diego Padres,SD,0,3,Peoria Sports Complex,S,Final,bet365,moneyline,100,-120,-120,100
831921,2026-03-06,2026-03-07T01:10:00+00:00,Chicago Cubs,CHC,San Diego Padres,SD,0,3,Peoria Sports Complex,S,Final,betway,moneyline,-110,-110,-120,-102
831921,2026-03-06,2026-03-07T01:10:00+00:00,Chicago Cubs,CHC,San Diego Padres,SD,0,3,Peoria Sports Complex,S,Final,sportsinteraction,moneyline,-10000,-10000,-130,105
831921,2026-03-06,2026-03-07T01:10:00+00:00,Chicago Cubs,CHC,San Diego Padres,SD,0,3,Peoria Sports Complex,S,Final,stake,moneyline,-128,-108,-128,-108
831469,2026-03-07,2026-03-07T18:05:00+00:00,New York Mets,NYM,St. Louis Cardinals,STL,3,2,Roger Dean Chevrolet Stadium,S,Final,bet365,moneyline,115,-135,-105,-115
831469,2026-03-07,2026-03-07T18:05:00+00:00,New York Mets,NYM,St. Louis Cardinals,STL,3,2,Roger Dean Chevrolet Stadium,S,Final,betway,moneyline,114,-140,-110,-110
831469,2026-03-07,2026-03-07T18:05:00+00:00,New York Mets,NYM,St. Louis Cardinals,STL,3,2,Roger Dean Chevrolet Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-105,-115
831469,2026-03-07,2026-03-07T18:05:00+00:00,New York Mets,NYM,St. Louis Cardinals,STL,3,2,Roger Dean Chevrolet Stadium,S,Final,stake,moneyline,105,-145,-119,-116
831518,2026-03-07,2026-03-07T18:05:00+00:00,Pittsburgh Pirates,PIT,Detroit Tigers,DET,5,3,Publix Field at Joker Marchant Stadium,S,Final,bet365,moneyline,-155,130,-170,145
831518,2026-03-07,2026-03-07T18:05:00+00:00,Pittsburgh Pirates,PIT,Detroit Tigers,DET,5,3,Publix Field at Joker Marchant Stadium,S,Final,betway,moneyline,-162,132,-176,142
831518,2026-03-07,2026-03-07T18:05:00+00:00,Pittsburgh Pirates,PIT,Detroit Tigers,DET,5,3,Publix Field at Joker Marchant Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-165,140
831518,2026-03-07,2026-03-07T18:05:00+00:00,Pittsburgh Pirates,PIT,Detroit Tigers,DET,5,3,Publix Field at Joker Marchant Stadium,S,Final,stake,moneyline,-167,120,-189,134
831523,2026-03-07,2026-03-07T17:05:00+00:00,Miami Marlins,MIA,Houston Astros,HOU,4,5,CACTI Park of the Palm Beaches,S,Final,bet365,moneyline,-125,105,-135,115
831523,2026-03-07,2026-03-07T17:05:00+00:00,Miami Marlins,MIA,Houston Astros,HOU,4,5,CACTI Park of the Palm Beaches,S,Final,betway,moneyline,-122,100,-144,118
831523,2026-03-07,2026-03-07T17:05:00+00:00,Miami Marlins,MIA,Houston Astros,HOU,4,5,CACTI Park of the Palm Beaches,S,Final,sportsinteraction,moneyline,-10000,-10000,-135,115
831523,2026-03-07,2026-03-07T17:05:00+00:00,Miami Marlins,MIA,Houston Astros,HOU,4,5,CACTI Park of the Palm Beaches,S,Final,stake,moneyline,-132,-105,-152,109
831568,2026-03-07,2026-03-07T23:05:00+00:00,New York Yankees,NYY,Washington Nationals,WAS,0,3,CACTI Park of the Palm Beaches,S,Final,bet365,moneyline,-110,-110,-140,120
831568,2026-03-07,2026-03-07T23:05:00+00:00,New York Yankees,NYY,Washington Nationals,WAS,0,3,CACTI Park of the Palm Beaches,S,Final,betway,moneyline,-105,-115,-150,122
831568,2026-03-07,2026-03-07T23:05:00+00:00,New York Yankees,NYY,Washington Nationals,WAS,0,3,CACTI Park of the Palm Beaches,S,Final,sportsinteraction,moneyline,-10000,-10000,-135,115
831568,2026-03-07,2026-03-07T23:05:00+00:00,New York Yankees,NYY,Washington Nationals,WAS,0,3,CACTI Park of the Palm Beaches,S,Final,stake,moneyline,-112,-123,-156,113
831576,2026-03-07,2026-03-07T18:05:00+00:00,Toronto Blue Jays,TOR,Philadelphia Phillies,PHI,1,0,BayCare Ballpark,S,Final,bet365,moneyline,-140,120,-165,140
831576,2026-03-07,2026-03-07T18:05:00+00:00,Toronto Blue Jays,TOR,Philadelphia Phillies,PHI,1,0,BayCare Ballpark,S,Final,betway,moneyline,-144,118,-152,124
831576,2026-03-07,2026-03-07T18:05:00+00:00,Toronto Blue Jays,TOR,Philadelphia Phillies,PHI,1,0,BayCare Ballpark,S,Final,sportsinteraction,moneyline,-10000,-10000,-165,140
831576,2026-03-07,2026-03-07T18:05:00+00:00,Toronto Blue Jays,TOR,Philadelphia Phillies,PHI,1,0,BayCare Ballpark,S,Final,stake,moneyline,-154,111,-172,124
831629,2026-03-07,2026-03-07T18:05:00+00:00,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,2,JetBlue Park,S,Final,bet365,moneyline,-160,135,-160,135
831629,2026-03-07,2026-03-07T18:05:00+00:00,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,2,JetBlue Park,S,Final,betway,moneyline,-168,136,-168,136
831629,2026-03-07,2026-03-07T18:05:00+00:00,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,2,JetBlue Park,S,Final,sportsinteraction,moneyline,-10000,-10000,-160,135
831629,2026-03-07,2026-03-07T18:05:00+00:00,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,2,JetBlue Park,S,Final,stake,moneyline,-175,126,-172,124
831774,2026-03-07,2026-03-07T20:05:00+00:00,San Diego Padres,SD,Cleveland Guardians,CLE,1,7,Goodyear Ballpark,S,Final,bet365,moneyline,-130,110,-150,125
831774,2026-03-07,2026-03-07T20:05:00+00:00,San Diego Padres,SD,Cleveland Guardians,CLE,1,7,Goodyear Ballpark,S,Final,betway,moneyline,-134,110,-162,132
831774,2026-03-07,2026-03-07T20:05:00+00:00,San Diego Padres,SD,Cleveland Guardians,CLE,1,7,Goodyear Ballpark,S,Final,sportsinteraction,moneyline,-10000,-10000,-155,130
831774,2026-03-07,2026-03-07T20:05:00+00:00,San Diego Padres,SD,Cleveland Guardians,CLE,1,7,Goodyear Ballpark,S,Final,stake,moneyline,-141,102,-169,122
831863,2026-03-07,2026-03-08T01:05:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,6,4,Camelback Ranch,S,Final,bet365,moneyline,-225,185,-185,155
831863,2026-03-07,2026-03-08T01:05:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,6,4,Camelback Ranch,S,Final,betway,moneyline,-235,186,-205,164
831863,2026-03-07,2026-03-08T01:05:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,6,4,Camelback Ranch,S,Final,sportsinteraction,moneyline,-10000,-10000,-200,165
831863,2026-03-07,2026-03-08T01:05:00+00:00,Colorado Rockies,COL,Los Angeles Dodgers,LAD,6,4,Camelback Ranch,S,Final,stake,moneyline,-244,170,-208,149
831897,2026-03-07,2026-03-07T20:05:00+00:00,Cincinnati Reds,CIN,Kansas City Royals,KC,2,6,Surprise Stadium,S,Final,bet365,moneyline,100,-120,105,-125
831897,2026-03-07,2026-03-07T20:05:00+00:00,Cincinnati Reds,CIN,Kansas City Royals,KC,2,6,Surprise Stadium,S,Final,betway,moneyline,110,-134,106,-130
831897,2026-03-07,2026-03-07T20:05:00+00:00,Cincinnati Reds,CIN,Kansas City Royals,KC,2,6,Surprise Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,110,-130
831897,2026-03-07,2026-03-07T20:05:00+00:00,Cincinnati Reds,CIN,Kansas City Royals,KC,2,6,Surprise Stadium,S,Final,stake,moneyline,-105,-132,-104,-132
831904,2026-03-07,2026-03-07T20:10:00+00:00,Chicago White Sox,CHW,Seattle Mariners,SEA,5,1,Peoria Sports Complex,S,Final,bet365,moneyline,-155,130,-140,120
831904,2026-03-07,2026-03-07T20:10:00+00:00,Chicago White Sox,CHW,Seattle Mariners,SEA,5,1,Peoria Sports Complex,S,Final,betway,moneyline,-162,132,-142,116
831904,2026-03-07,2026-03-07T20:10:00+00:00,Chicago White Sox,CHW,Seattle Mariners,SEA,5,1,Peoria Sports Complex,S,Final,sportsinteraction,moneyline,-10000,-10000,-145,120
831904,2026-03-07,2026-03-07T20:10:00+00:00,Chicago White Sox,CHW,Seattle Mariners,SEA,5,1,Peoria Sports Complex,S,Final,stake,moneyline,-167,120,-149,107
831467,2026-03-08,2026-03-08T17:10:00+00:00,St. Louis Cardinals,STL,Miami Marlins,MIA,2,2,Roger Dean Chevrolet Stadium,S,Final,bet365,moneyline,-110,-110,-125,105
831467,2026-03-08,2026-03-08T17:10:00+00:00,St. Louis Cardinals,STL,Miami Marlins,MIA,2,2,Roger Dean Chevrolet Stadium,S,Final,betway,moneyline,-110,-110,-128,104
831467,2026-03-08,2026-03-08T17:10:00+00:00,St. Louis Cardinals,STL,Miami Marlins,MIA,2,2,Roger Dean Chevrolet Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-125,105
831467,2026-03-08,2026-03-08T17:10:00+00:00,St. Louis Cardinals,STL,Miami Marlins,MIA,2,2,Roger Dean Chevrolet Stadium,S,Final,stake,moneyline,-118,-118,-135,-102
831520,2026-03-08,2026-03-08T17:05:00+00:00,Atlanta Braves,ATL,Tampa Bay Rays,TB,8,9,Charlotte Sports Park,S,Final,bet365,moneyline,-115,-105,-120,100
831520,2026-03-08,2026-03-08T17:05:00+00:00,Atlanta Braves,ATL,Tampa Bay Rays,TB,8,9,Charlotte Sports Park,S,Final,betway,moneyline,-115,-105,-122,100
831520,2026-03-08,2026-03-08T17:05:00+00:00,Atlanta Braves,ATL,Tampa Bay Rays,TB,8,9,Charlotte Sports Park,S,Final,sportsinteraction,moneyline,-10000,-10000,-125,105
831520,2026-03-08,2026-03-08T17:05:00+00:00,Atlanta Braves,ATL,Tampa Bay Rays,TB,8,9,Charlotte Sports Park,S,Final,stake,moneyline,105,-145,-130,-106
831522,2026-03-08,2026-03-08T17:05:00+00:00,Philadelphia Phillies,PHI,Minnesota Twins,MIN,6,7,Lee Health Sports Complex,S,Final,bet365,moneyline,-140,120,-160,135
831522,2026-03-08,2026-03-08T17:05:00+00:00,Philadelphia Phillies,PHI,Minnesota Twins,MIN,6,7,Lee Health Sports Complex,S,Final,betway,moneyline,-144,118,-168,136
831522,2026-03-08,2026-03-08T17:05:00+00:00,Philadelphia Phillies,PHI,Minnesota Twins,MIN,6,7,Lee Health Sports Complex,S,Final,sportsinteraction,moneyline,-10000,-10000,-170,140
831522,2026-03-08,2026-03-08T17:05:00+00:00,Philadelphia Phillies,PHI,Minnesota Twins,MIN,6,7,Lee Health Sports Complex,S,Final,stake,moneyline,-119,-115,-175,125
831571,2026-03-08,2026-03-08T17:05:00+00:00,Boston Red Sox,BOS,Pittsburgh Pirates,PIT,7,9,LECOM Park,S,Final,bet365,moneyline,-140,120,-160,135
831571,2026-03-08,2026-03-08T17:05:00+00:00,Boston Red Sox,BOS,Pittsburgh Pirates,PIT,7,9,LECOM Park,S,Final,betway,moneyline,-144,118,-168,136
831571,2026-03-08,2026-03-08T17:05:00+00:00,Boston Red Sox,BOS,Pittsburgh Pirates,PIT,7,9,LECOM Park,S,Final,sportsinteraction,moneyline,-10000,-10000,-155,130
831571,2026-03-08,2026-03-08T17:05:00+00:00,Boston Red Sox,BOS,Pittsburgh Pirates,PIT,7,9,LECOM Park,S,Final,stake,moneyline,-154,111,-175,125
831572,2026-03-08,2026-03-08T17:05:00+00:00,Houston Astros,HOU,Washington Nationals,WAS,1,3,CACTI Park of the Palm Beaches,S,Final,bet365,moneyline,125,-150,120,-140
831572,2026-03-08,2026-03-08T17:05:00+00:00,Houston Astros,HOU,Washington Nationals,WAS,1,3,CACTI Park of the Palm Beaches,S,Final,betway,moneyline,124,-152,126,-154
831572,2026-03-08,2026-03-08T17:05:00+00:00,Houston Astros,HOU,Washington Nationals,WAS,1,3,CACTI Park of the Palm Beaches,S,Final,sportsinteraction,moneyline,-10000,-10000,120,-145
831572,2026-03-08,2026-03-08T17:05:00+00:00,Houston Astros,HOU,Washington Nationals,WAS,1,3,CACTI Park of the Palm Beaches,S,Final,stake,moneyline,115,-159,116,-161
831575,2026-03-08,2026-03-08T17:10:00+00:00,New York Yankees,NYY,New York Mets,NYM,4,10,Clover Park,S,Final,bet365,moneyline,-150,125,-150,125
831575,2026-03-08,2026-03-08T17:10:00+00:00,New York Yankees,NYY,New York Mets,NYM,4,10,Clover Park,S,Final,betway,moneyline,-144,118,-158,128
831575,2026-03-08,2026-03-08T17:10:00+00:00,New York Yankees,NYY,New York Mets,NYM,4,10,Clover Park,S,Final,sportsinteraction,moneyline,-10000,-10000,-155,130
831575,2026-03-08,2026-03-08T17:10:00+00:00,New York Yankees,NYY,New York Mets,NYM,4,10,Clover Park,S,Final,stake,moneyline,-145,105,-164,119
831740,2026-03-08,2026-03-08T20:10:00+00:00,Seattle Mariners,SEA,Milwaukee Brewers,MIL,3,6,American Family Fields of Phoenix,S,Final,bet365,moneyline,110,-130,-120,100
831740,2026-03-08,2026-03-08T20:10:00+00:00,Seattle Mariners,SEA,Milwaukee Brewers,MIL,3,6,American Family Fields of Phoenix,S,Final,betway,moneyline,110,-134,-122,100
831740,2026-03-08,2026-03-08T20:10:00+00:00,Seattle Mariners,SEA,Milwaukee Brewers,MIL,3,6,American Family Fields of Phoenix,S,Final,sportsinteraction,moneyline,-10000,-10000,-125,105
831740,2026-03-08,2026-03-08T20:10:00+00:00,Seattle Mariners,SEA,Milwaukee Brewers,MIL,3,6,American Family Fields of Phoenix,S,Final,stake,moneyline,102,-141,-132,-105
831757,2026-03-08,2026-03-08T20:05:00+00:00,San Francisco Giants,SF,Chicago Cubs,CHC,9,5,Sloan Park,S,Final,bet365,moneyline,-140,120,-135,115
831757,2026-03-08,2026-03-08T20:05:00+00:00,San Francisco Giants,SF,Chicago Cubs,CHC,9,5,Sloan Park,S,Final,betway,moneyline,-144,118,-148,120
831757,2026-03-08,2026-03-08T20:05:00+00:00,San Francisco Giants,SF,Chicago Cubs,CHC,9,5,Sloan Park,S,Final,sportsinteraction,moneyline,-10000,-10000,-145,120
831757,2026-03-08,2026-03-08T20:05:00+00:00,San Francisco Giants,SF,Chicago Cubs,CHC,9,5,Sloan Park,S,Final,stake,moneyline,-154,111,-156,112
831848,2026-03-08,2026-03-08T20:05:00+00:00,Kansas City Royals,KC,Chicago White Sox,CHW,4,5,Camelback Ranch,S,Final,bet365,moneyline,100,-120,-115,-105
831848,2026-03-08,2026-03-08T20:05:00+00:00,Kansas City Royals,KC,Chicago White Sox,CHW,4,5,Camelback Ranch,S,Final,betway,moneyline,100,-122,-114,-106
831848,2026-03-08,2026-03-08T20:05:00+00:00,Kansas City Royals,KC,Chicago White Sox,CHW,4,5,Camelback Ranch,S,Final,sportsinteraction,moneyline,-10000,-10000,-115,-105
831848,2026-03-08,2026-03-08T20:05:00+00:00,Kansas City Royals,KC,Chicago White Sox,CHW,4,5,Camelback Ranch,S,Final,stake,moneyline,-105,-132,-120,-114
831882,2026-03-08,2026-03-08T20:10:00+00:00,Cleveland Guardians,CLE,Colorado Rockies,COL,4,4,Salt River Fields at Talking Stick,S,Final,bet365,moneyline,135,-160,-115,-105
831882,2026-03-08,2026-03-08T20:10:00+00:00,Cleveland Guardians,CLE,Colorado Rockies,COL,4,4,Salt River Fields at Talking Stick,S,Final,betway,moneyline,132,-162,-122,100
831882,2026-03-08,2026-03-08T20:10:00+00:00,Cleveland Guardians,CLE,Colorado Rockies,COL,4,4,Salt River Fields at Talking Stick,S,Final,sportsinteraction,moneyline,-10000,-10000,-115,-105
831882,2026-03-08,2026-03-08T20:10:00+00:00,Cleveland Guardians,CLE,Colorado Rockies,COL,4,4,Salt River Fields at Talking Stick,S,Final,stake,moneyline,120,-167,-116,-118
831468,2026-03-09,2026-03-09T22:10:00+00:00,Miami Marlins,MIA,New York Mets,NYM,0,9,Clover Park,S,Final,bet365,moneyline,-135,115,-120,100
831468,2026-03-09,2026-03-09T22:10:00+00:00,Miami Marlins,MIA,New York Mets,NYM,0,9,Clover Park,S,Final,betway,moneyline,-140,114,-118,-104
831468,2026-03-09,2026-03-09T22:10:00+00:00,Miami Marlins,MIA,New York Mets,NYM,0,9,Clover Park,S,Final,sportsinteraction,moneyline,-10000,-10000,-115,-105
831468,2026-03-09,2026-03-09T22:10:00+00:00,Miami Marlins,MIA,New York Mets,NYM,0,9,Clover Park,S,Final,stake,moneyline,-145,105,-127,-110
831515,2026-03-09,2026-03-09T17:05:00+00:00,Philadelphia Phillies,PHI,Boston Red Sox,BOS,3,5,JetBlue Park,S,Final,bet365,moneyline,-160,135,-170,145
831515,2026-03-09,2026-03-09T17:05:00+00:00,Philadelphia Phillies,PHI,Boston Red Sox,BOS,3,5,JetBlue Park,S,Final,betway,moneyline,-168,136,-164,134
831515,2026-03-09,2026-03-09T17:05:00+00:00,Philadelphia Phillies,PHI,Boston Red Sox,BOS,3,5,JetBlue Park,S,Final,sportsinteraction,moneyline,-10000,-10000,-175,145
831515,2026-03-09,2026-03-09T17:05:00+00:00,Philadelphia Phillies,PHI,Boston Red Sox,BOS,3,5,JetBlue Park,S,Final,stake,moneyline,-159,115,-175,125
831517,2026-03-09,2026-03-09T22:35:00+00:00,Pittsburgh Pirates,PIT,New York Yankees,NYY,5,3,George M. Steinbrenner Field,S,Final,bet365,moneyline,-160,135,-165,140
831517,2026-03-09,2026-03-09T22:35:00+00:00,Pittsburgh Pirates,PIT,New York Yankees,NYY,5,3,George M. Steinbrenner Field,S,Final,betway,moneyline,-168,136,-172,140
831517,2026-03-09,2026-03-09T22:35:00+00:00,Pittsburgh Pirates,PIT,New York Yankees,NYY,5,3,George M. Steinbrenner Field,S,Final,sportsinteraction,moneyline,-10000,-10000,-165,140
831517,2026-03-09,2026-03-09T22:35:00+00:00,Pittsburgh Pirates,PIT,New York Yankees,NYY,5,3,George M. Steinbrenner Field,S,Final,stake,moneyline,-175,126,-182,130
831569,2026-03-09,2026-03-09T17:05:00+00:00,Minnesota Twins,MIN,Atlanta Braves,ATL,8,9,CoolToday Park,S,Final,bet365,moneyline,-140,120,-125,105
831569,2026-03-09,2026-03-09T17:05:00+00:00,Minnesota Twins,MIN,Atlanta Braves,ATL,8,9,CoolToday Park,S,Final,betway,moneyline,-142,116,-130,106
831569,2026-03-09,2026-03-09T17:05:00+00:00,Minnesota Twins,MIN,Atlanta Braves,ATL,8,9,CoolToday Park,S,Final,sportsinteraction,moneyline,-10000,-10000,-125,105
831569,2026-03-09,2026-03-09T17:05:00+00:00,Minnesota Twins,MIN,Atlanta Braves,ATL,8,9,CoolToday Park,S,Final,stake,moneyline,-149,108,-137,-101
831626,2026-03-09,2026-03-09T17:05:00+00:00,Tampa Bay Rays,TB,Detroit Tigers,DET,4,4,Publix Field at Joker Marchant Stadium,S,Final,bet365,moneyline,-150,125,-155,130
831626,2026-03-09,2026-03-09T17:05:00+00:00,Tampa Bay Rays,TB,Detroit Tigers,DET,4,4,Publix Field at Joker Marchant Stadium,S,Final,betway,moneyline,-148,120,-170,138
831626,2026-03-09,2026-03-09T17:05:00+00:00,Tampa Bay Rays,TB,Detroit Tigers,DET,4,4,Publix Field at Joker Marchant Stadium,S,Final,sportsinteraction,moneyline,-10000,-10000,-165,140
831626,2026-03-09,2026-03-09T17:05:00+00:00,Tampa Bay Rays,TB,Detroit Tigers,DET,4,4,Publix Field at Joker Marchant Stadium,S,Final,stake,moneyline,-154,111,-175,126
831725,2026-03-09,2026-03-09T20:10:00+00:00,Texas Rangers,TEX,San Diego Padres,SD,4,1,Peoria Sports Complex,S,Final,bet365,moneyline,-115,-105,-125,105
831725,2026-03-09,2026-03-09T20:10:00+00:00,Texas Rangers,TEX,San Diego Padres,SD,4,1,Peoria Sports Complex,S,Final,betway,moneyline,-112,-108,-130,106
831725,2026-03-09,2026-03-09T20:10:00+00:00,Texas Rangers,TEX,San Diego Padres,SD,4,1,Peoria Sports Complex,S,Final,sportsinteraction,moneyline,-10000,-10000,-125,105
831725,2026-03-09,2026-03-09T20:10:00+00:00,Texas Rangers,TEX,San Diego Padres,SD,4,1,Peoria Sports Complex,S,Final,stake,moneyline,-119,-115,-137,100
